Date	Time	Open	High	Low	Close	CL	BL	LS	FS1	FS2	RSI_Buy	RSI_Sell	Chaikin	%K	%D	OBV	signal	HOBV	HOBV_signal	MFI	ADX	plus	minus	
2023/12/20	04:09:47	17003.75	17006	17003.5	17005.25	17001.25	16995.75	 	16996.63	16988.25	1	0	27.47	92.03	87.73	157449	155721	174466	173038.68	85.73	56.99	28.99	7.72	
2023/12/20	04:10:32	17004.75	17009	17004	17009	17002.75	16997.25	 	16996.81	16988.25	1	0	127.54	94.14	90.29	157908	155980.64	174925	173322	85.32	61.91	34.37	6.38	
2023/12/20	04:11:02	17009	17009.25	17005	17005	17003.25	16997.38	 	16996.44	16988.25	1	0	104.55	90.94	90.55	157479	156266.31	175354	173672.36	85.34	65.99	30.23	5.45	
2023/12/20	04:11:36	17005	17006	17003.5	17005	17003.25	16997.38	 	16996.19	16988.25	1	0	100.17	85.43	88.51	157479	156569.5	174928	174022.84	71.08	61.29	27.51	10.35	
2023/12/20	04:11:58	17005	17005.5	17002	17002	17004.13	16997.38	 	16996.19	16988.25	1	0	25.67	74.49	82.9	157080	156844.17	174529	174346.84	57.78	51.42	24.03	14.47	
2023/12/20	04:12:36	17002.25	17002.75	16999.25	17001	17004.13	16997.38	 	16996.06	16988.25	1	0	-17.15	58.44	73.12	156658	157067.94	174107	174574.92	43.8	46.12	20.96	22.65	
2023/12/20	04:13:11	17001.5	17002.5	16998	16998	17003.63	16997.38	 	16995.63	16988.25	0	1	-117.98	42.59	60.91	156190	157188.17	173639	174667.48	29.59	44.26	17.63	23.46	
2023/12/20	04:14:02	16998.25	16999.75	16996.25	16998.5	17002.75	16997.38	 	16995.19	16988.25	0	1	-147.92	27.54	47.56	156600	157202.67	173229	174589.24	15.24	45.5	15.42	26.78	
2023/12/20	04:14:48	16998.25	16998.25	16995	16998	17002.13	16997.38	 	16994.31	16988.25	0	1	-97.53	21.33	37.07	156183	157134.69	172812	174374	-0	48.09	13.48	27.9	
2023/12/20	04:15:51	16998	17002.75	16998	17002.75	17002.13	16997.38	 	16994.38	16989.25	1	0	0.72	26.73	32.93	156572	157005.78	173201	174085.44	13.27	40.14	26.87	23.31	
2023/12/20	04:16:14	17002.75	17004.5	17002	17003.75	17002.13	16997.38	 	16994	16990.25	1	0	81.99	39.01	35.36	156973	156860.61	173602	173791.04	27.19	36.89	30.8	21.19	
2023/12/20	04:17:00	17003.75	17007.25	17002.75	17006.75	17001.13	16998	 	16993.88	16990.88	1	0	179.76	54.82	43.15	157414	156746.14	174043	173564.24	41.76	38.1	35.61	17.82	
2023/12/20	04:17:34	17006.75	17007.75	17005	17007.25	17001.38	17000.13	 	16993.81	16990.88	1	0	269.9	71.05	54.31	157846	156712.64	174475	173472.28	56.23	39.68	33.86	16.02	
2023/12/20	04:18:24	17007.25	17007.75	17005	17006.25	17001.38	17000.75	 	16993.75	16990.88	1	0	299.03	77.19	63.46	157453	156739.17	174082	173515.76	57.69	40.95	30.33	14.35	
2023/12/20	04:19:48	17007	17007.25	17002	17005.75	17001.38	17001	 	16993.31	16992.25	1	0	329.82	80.7	70.36	157016	156824.83	173645	173630.12	57.15	33.35	24.67	22.34	
2023/12/20	04:20:32	17005.5	17005.5	17001	17002	17001.38	17001.63	 	16993.31	16992.5	0	1	288.88	72.37	71.16	156587	156936.11	173216	173749.24	56.91	29.65	20.65	22.13	
2023/12/20	04:21:27	17002	17002.75	16998.5	17000.25	17001.38	17002.13	 	16994.06	16992.5	0	1	237.26	61.71	67.38	156151	157027.53	172780	173801.68	42.91	31.41	17.67	27.42	
2023/12/20	04:22:14	17000.25	17000.25	16996.25	16996.5	17002	17002.13	 	16994.25	16992.5	0	1	136.48	45.37	58.58	155747	157051.64	172376	173720.32	29.38	35.74	15.28	31.32	
2023/12/20	04:23:03	16996.5	16999	16995	16997.75	17001.38	17002.13	 	16994.25	16992.5	0	1	96.67	31.43	47.72	156127	156982	171996	173504.72	14.84	40.54	13.22	31.31	
2023/12/20	04:24:00	16997.75	17000.5	16997.25	16999.75	17001.38	17002.13	 	16995	16992.5	0	1	103.1	27.94	39.81	156505	156862.33	172374	173220.52	13.23	38.78	16.92	27.79	
2023/12/20	04:24:51	16999.75	17000.25	16997.5	17000	17001.38	17002.13	 	16996.06	16992.5	0	1	154.94	27.45	34.86	156901	156716.33	172770	172933.92	27.06	37.37	15.25	25.04	
2023/12/20	04:26:07	17000	17001.5	16998.75	17000.75	17001.38	17002.13	 	16996.44	16992.5	0	1	204.31	35.78	35.23	157286	156589.33	173155	172712.84	41.27	31.35	18.34	22.48	
2023/12/20	04:27:37	17000.75	17001.75	16997.75	17001.25	17001.13	17002.13	 	16996.56	16992.5	1	0	269	42.65	38.2	157675	156527.5	173544	172622.44	41.87	29.43	15.65	22.85	
2023/12/20	04:28:49	17001.5	17005.25	17000.5	17004	17000.25	17002.13	 	16997.13	16992.5	1	0	329.55	50.98	43.31	158176	156579.44	174045	172697.44	58.6	29.1	25.36	19.03	
2023/12/20	04:29:33	17004	17006.25	17003.25	17005.5	17000.63	17002.13	 	16997.81	16992.5	1	0	381.05	61.76	50.69	158610	156748.11	174479	172907.48	73.14	30.66	26.23	16.96	
2023/12/20	04:30:05	17005.5	17006	17001.75	17002.75	17000.63	17002.13	 	16998.5	16993	1	0	351.61	65.69	56.69	158192	156989.97	174061	173187	72.18	26.65	22.27	19.72	
2023/12/20	04:30:38	17003	17003.75	17000.25	17003.25	17000.63	17002.13	 	17000	16994.5	1	0	362.15	69.61	61.86	158582	157281.72	173671	173472.16	58.91	23.48	19.48	22.62	
2023/12/20	04:31:37	17003.5	17005.5	17002.75	17004.5	17001.75	17002.13	 	17000.31	16994.63	1	0	368.66	71.29	65.63	159039	157602.75	174128	173733.96	59.75	21.5	23.98	20.32	
2023/12/20	04:32:32	17004.25	17005	17001.5	17004.5	17001.88	17001.38	 	17000.31	16994.63	1	0	395.48	71.43	67.95	159039	157919.33	173761	173902.44	47.09	18.22	20.86	22.32	
2023/12/20	04:34:21	17004.5	17007.25	17003.75	17006.5	17002.5	17001.38	 	17000.75	16994.63	1	0	432.89	79.9	72.73	159506	158205.39	174228	173976.68	61.27	19.23	26.54	19.4	
2023/12/20	04:35:11	17006.75	17007	17003	17003	17002.5	17001.38	 	17000.75	16994.63	1	0	358.12	80.21	75.72	159077	158435.44	173799	173988.8	45.85	17.55	22.63	19.31	
2023/12/20	04:36:12	17003	17006.25	17001.25	17005.25	17003.75	17001.38	 	17000.5	16994.63	1	0	339.99	81.77	78.14	159510	158655.25	173366	173968.08	31.21	16.92	18.67	22.05	
2023/12/20	04:37:05	17005.25	17005.5	17001.25	17004.75	17003.75	17001.38	 	17000.06	16994.63	1	0	353.3	79.68	78.76	159118	158843.25	173758	173909.2	31.48	16.42	15.94	18.82	
2023/12/20	04:38:12	17004.75	17006.25	17001.5	17002.5	17003.75	17001.38	 	16999.75	16994.63	0	1	303.24	69.49	75.05	158726	158973.86	173366	173845.88	31.46	13.28	15.91	15.83	
2023/12/20	04:39:42	17002.25	17003.75	16999.25	16999.25	17003.25	17001.38	 	16999.75	16995.25	0	1	190.09	58.43	68.4	158315	159046.47	172955	173741.68	16.16	17.16	13.56	20.89	
2023/12/20	04:40:40	16999.25	17000	16994.25	16996.75	17000.75	17001	 	16999.75	16995.88	0	1	107.01	39.05	56.66	157871	159036.72	172511	173596.44	15.74	26.72	11.13	32.72	
2023/12/20	04:40:54	16996.5	16997.75	16993.25	16994.75	17000.25	17000.5	 	16999.56	16997.38	0	1	30.02	22.7	43.08	157423	158968.06	172063	173411.28	-0	35.12	9.58	31.26	
2023/12/20	04:41:11	16994.75	16995.75	16991.5	16995.25	16999.38	16999.63	 	17000.75	16997.38	0	1	38.35	17.7	32.93	157837	158816.31	171649	173156.56	-0	43.02	8.32	32.57	
2023/12/20	04:41:32	16995.25	16997	16992.5	16992.5	16999.25	16999.63	 	17001.06	16997.38	0	1	-24.82	14.96	25.74	157443	158603.14	171649	172848.96	-0	44.29	11.02	28.05	
2023/12/20	04:42:07	16992.75	16997.25	16992.25	16997	16998.88	16999.38	 	17001.19	16997.38	0	1	-1.09	19.18	23.12	157826	158373.67	172032	172555.36	13.27	45.3	9.35	23.82	
2023/12/20	04:42:36	16997	17000	16995.25	16999.5	16998.88	16999.38	 	17001.5	16997.38	1	0	75.84	28.97	25.46	158310	158164.17	172516	172313.48	29.11	36.3	16.24	20.44	
2023/12/20	04:43:00	16999.5	17003	16999.5	17000.5	16998.88	16999.38	 	17001.75	16997.38	1	0	84.22	37.3	30.2	158732	158024	172938	172158.72	43.13	35.32	23.72	18.24	
2023/12/20	04:43:23	17000.25	17001.5	16998	16999.75	16997.63	16999.38	 	17002.06	16997.38	1	0	84.2	48.81	37.64	158304	157954.25	172510	172122.76	43.36	30.25	21.1	20.96	
2023/12/20	04:44:07	16999.75	17001	16996.75	16997	16997.25	16999.38	 	17001.75	16997.38	0	1	24.51	49	42.19	157930	157933.56	172136	172174.96	44.47	25.4	18.27	22.09	
2023/12/20	04:45:14	16997	17000.75	16996.25	16999.25	16997.25	16999.38	 	17001.75	16997.38	0	1	13.82	49.39	45.07	158359	157984.83	171707	172251.08	58.96	22.8	15.7	20.55	
2023/12/20	04:46:12	16999.75	17001.75	16998.5	16999.75	16997.25	16999.38	 	17001.75	16997.38	1	0	-6.92	48.97	46.63	158724	158086.06	172072	172309.24	72.2	19.01	17.28	18.39	
2023/12/20	04:47:55	16999.5	17002.5	16997.75	17000	16997.63	16999.38	 	17001.75	16997.38	1	0	-21.33	50.21	48.06	159096	158209.25	172072	172297.76	72.1	15.99	14.68	15.62	
2023/12/20	04:49:05	17000	17000.5	16997	16997	16997.63	16999.38	 	17001.63	16997.38	0	1	-94.31	53.1	50.08	158699	158307.61	171675	172218.44	56.98	15.03	13.02	16.28	
2023/12/20	04:50:07	16996.75	16999.5	16995	16999.25	16999	16999.38	 	17001.19	16997.38	0	1	-63.69	56.34	52.58	159144	158404.83	171230	172083.4	41.5	20.05	11.14	20.34	
2023/12/20	04:50:45	16999.25	17000.25	16997.25	16998.25	16999	16999.38	 	17001.38	16997.38	0	1	-65.37	57	54.35	158744	158522.08	171630	171958.28	56.29	20.35	12.53	18.31	
2023/12/20	04:52:02	16998.25	17001.75	16998	17000.75	16998.75	16999.38	 	17001.38	16997.38	1	0	-33.89	62.57	57.64	159114	158634.86	172000	171848.04	69.69	18.02	15.98	16.01	
2023/12/20	04:53:25	17001	17004.25	17000.5	17003	16999.63	16999.38	 	17001.38	16997.38	1	0	8.26	74.19	64.26	159524	158744.92	172410	171785.96	69.48	22.39	22.4	13.98	
2023/12/20	04:54:10	17002.75	17003	17000	17000	16999.63	16999.38	 	17001.94	16997.38	1	0	-33.45	73.4	67.92	159136	158834.25	172022	171771.16	55.79	23.68	20.06	14.26	
2023/12/20	04:55:48	17000	17003.75	16998.75	17003	16999.63	16999.38	 	17001.63	16997.38	1	0	-6.58	79.89	72.71	159549	158948.11	171609	171807.76	56.43	19.64	16.69	16.06	
2023/12/20	04:56:52	17003	17003.75	17000.5	17001.5	16999.63	16999.38	 	17001.94	16997.38	1	0	-17.44	77.65	74.68	159141	159038.56	172017	171862.92	70.61	16.4	14.83	14.27	
2023/12/20	04:58:06	17001.5	17002.25	16999.5	17002	16999.63	16999.25	 	17001.94	16997.38	1	0	30.68	73.58	74.24	159531	159128.25	171627	171906.04	72	16.52	13.37	16.44	
2023/12/20	04:59:31	17001.75	17002	16998	16999.5	16999.63	16998.88	 	17002.56	16997.38	0	1	38.37	70.27	72.65	159115	159197	171211	171887.68	57.28	21.11	11.48	19.42	
2023/12/20	05:00:18	16999	17003.5	16998.75	17002	17000.75	16998.88	 	17002.56	16997.38	0	1	66.24	67.57	70.62	159534	159243.81	171630	171839.76	58.02	17.73	14.75	16.27	
2023/12/20	05:01:12	17002.5	17005	17002	17002.5	17001.5	16998.88	 	17002.56	16997.38	1	0	26.27	68.87	69.92	160000	159313.5	172096	171796.16	58.83	18.35	18.48	14.54	
2023/12/20	05:01:45	17002.25	17002.25	16997.75	16998.5	17001.38	16998.25	 	17002.31	16997.38	0	1	-50.51	58.44	65.33	159522	159358.83	171618	171721.12	57.06	21.62	15.48	26.69	
2023/12/20	05:02:25	16998.75	17001.75	16996.75	16997.5	17000.88	16998.25	 	17000.88	16997.38	0	1	-138.66	52.23	60.09	159108	159403.33	171204	171644.08	43.23	25.79	12.94	25.59	
2023/12/20	05:03:20	16997.5	16999	16996.5	16996.75	17000.75	16998.25	 	17000.38	16997.38	0	1	-233.53	38.13	51.3	158706	159403.06	170802	171598.64	29.65	29.54	11.82	24.24	
2023/12/20	05:04:27	16996.5	16997.25	16995.25	16996.25	17000.13	16998.25	 	16999.5	16998	0	1	-273.26	22.01	39.59	158258	159378.94	170354	171517.84	29.09	34.58	10.94	27.07	
2023/12/20	05:05:15	16995.75	16997	16990	16992	16997.5	16997.5	 	16999.44	17000.13	0	1	-325.65	16.2	30.23	157621	159301.42	169717	171322.4	27.12	43.04	8.42	38.11	
2023/12/20	05:05:33	16992	16997.75	16991.75	16996.75	16997.5	16997.5	 	16999.13	17000.38	0	1	-292.89	23.12	27.39	158015	159144.75	170111	171082.64	26.55	46.97	9.18	31.04	
2023/12/20	05:05:52	16996.75	16997	16994.75	16995	16997.5	16997.5	 	16999.13	17000.38	0	1	-314.67	26.94	27.21	157581	158934.92	170545	170833.44	25.82	50.11	8.5	28.73	
2023/12/20	05:06:48	16995	16995	16990.75	16991	16997.5	16997.5	 	16999.13	17000.38	0	1	-363.41	24.58	26.16	157213	158673.36	170177	170575.6	26.74	55.62	7.31	37.85	
2023/12/20	05:07:30	16990.75	16991.75	16987.75	16989.75	16995	16996.38	 	16998.5	17000.38	0	1	-370.3	23.69	25.17	156754	158380.5	169718	170343.36	26.35	61.25	6.35	42.73	
2023/12/20	05:07:52	16989.75	16991	16987.75	16988	16994.75	16996.38	 	16998.31	17000.38	0	1	-411.66	12.79	20.22	156342	158058.22	169306	170189.84	26.27	65.75	5.65	38.04	
2023/12/20	05:08:35	16988	16989	16984.5	16986.25	16991.75	16994.75	 	16998.31	17000.38	0	1	-428.61	7.14	14.99	155887	157740.92	168851	170046.2	26.22	70.38	4.81	43.14	
2023/12/20	05:09:00	16986.25	16990.25	16986	16989.25	16991.13	16994.75	 	16998.31	17000.38	0	1	-375.75	11.59	13.63	156323	157431.75	169287	169878.6	42.74	69.1	8.25	37.11	
2023/12/20	05:09:25	16989	16993	16989	16990	16991.13	16994.75	 	16998.5	17000.38	0	1	-365.68	15.56	14.4	156805	157154.94	169769	169719.68	44.39	59.33	16.22	32.22	
2023/12/20	05:10:00	16989.75	16994.5	16989	16994.25	16991.13	16994.75	 	16998.5	17000.38	0	1	-270.67	27.44	19.62	157261	156932.11	170225	169606.48	44.79	47.83	18.14	26.64	
2023/12/20	05:10:43	16994.25	16998.5	16994.25	16997.75	16991.5	16994.75	 	16999.19	17000.38	1	0	-149.58	43.75	29.27	157755	156791.31	170719	169566.24	58.49	44.8	28.29	23.08	
2023/12/20	05:11:04	16997.75	17000.5	16996.25	17000.25	16992.5	16994.75	 	16999.19	17000.38	1	0	-8.85	61.89	42.32	158198	156755.28	171162	169668.84	72.73	44.73	30.79	20	
2023/12/20	05:11:33	17000.25	17002	16999.5	17001	16993.25	16994.75	 	16999.06	17000.38	1	0	86.06	80.66	57.65	158685	156845.14	171649	169916.24	86.02	46.24	33.22	18.34	
2023/12/20	05:11:52	17001	17002	16999.75	17000.5	16993.25	16994.75	 	16999.5	17000.38	1	0	109.84	90.11	70.64	158250	157035.53	172084	170272.56	86.54	47.44	30.58	16.88	
2023/12/20	05:12:39	17000.5	17000.5	16997.25	16999.25	16993.25	16994.75	 	16999.5	17000.38	1	0	134.21	91.97	79.17	157801	157275.14	171635	170665	72.76	40.24	27.01	23.9	
2023/12/20	05:13:35	16999.5	17001.5	16998.25	17000.75	16994	16994.75	 	16999.5	17000.38	1	0	174.22	90.71	83.79	158179	157538.92	172013	171052.68	71.86	36.57	27.45	21.06	
2023/12/20	05:14:59	17000.75	17003	16999.25	17001.5	16996	16994.75	 	16999.5	16999.63	1	0	203.67	90.14	86.33	158686	157800.75	172520	171402.24	72.31	36.47	29.17	18.18	
2023/12/20	05:15:45	17001.25	17003.5	16999.25	17003.5	16996.25	16994.75	 	16999.44	16999.63	1	0	282.05	92.41	88.76	159126	158036.81	172960	171709.76	71.84	37.29	26.53	15.43	
2023/12/20	05:16:38	17003.5	17005	17000.25	17001	16999.63	16994.75	 	16999.25	16999.63	1	0	259.18	91.06	89.68	158681	158195.03	173405	171977.52	67.21	40.43	27.36	12.9	
2023/12/20	05:17:32	17001	17002.5	16998.25	17000	17000.63	16994.75	 	16999.81	16999.63	1	0	216.63	86.62	88.46	158156	158297.11	172880	172238.68	48.47	35.04	23.4	17.84	
2023/12/20	05:18:18	17000.25	17002.75	16999.75	17000.25	17001.13	16994.75	 	17000.19	16999.63	1	0	132.52	82.59	86.11	158592	158393.5	173316	172500.2	64.39	31.4	21.82	15.96	
2023/12/20	05:19:34	17000.25	17003	16999.25	17003	17001.13	16994.75	 	16999.81	16999.63	1	0	149.92	79.28	83.38	159021	158487.78	173745	172756.4	80.66	26.43	18.94	15.61	
2023/12/20	05:20:53	17003	17004	17001.75	17002	17001.13	16994.75	 	16999.56	16999.63	1	0	100.84	79.37	81.78	158632	158554.69	174134	173007.12	80.74	25.83	21.07	14.31	
2023/12/20	05:22:00	17001.75	17002.25	16998	17000.75	17001.5	16994.75	 	16999.5	16999.63	1	0	88.65	77.33	80	158210	158570.39	173712	173217.28	64.14	27.3	17.83	25.7	
2023/12/20	05:23:01	17000.5	17001.5	16996.75	16997.25	17000.88	16994.75	 	16999.19	16999.63	0	1	23.01	66.99	74.79	157800	158561.72	173302	173394.52	48.03	30.63	14.87	25.81	
2023/12/20	05:23:59	16997.25	16998.75	16996	16996.5	17000.5	16994.75	 	16997.5	16998.88	0	1	-68.72	47.19	63.75	157291	158531.64	172793	173498.72	40.2	34.49	13.39	25.95	
2023/12/20	05:24:43	16996.25	16997.25	16995.75	16995.75	17000.38	16994.75	 	16997.5	16998.88	0	1	-192.36	21.19	46.73	156832	158430.69	172334	173497.48	41.07	38.01	12.6	25.4	
2023/12/20	05:25:15	16995.5	16996	16993	16994.25	16998.5	16994.75	 	16997.5	16998.63	0	1	-263.78	7.05	30.86	156349	158232.14	171851	173357.96	26.38	44.38	11.08	33.35	
2023/12/20	05:25:45	16994.25	16995.5	16989.75	16990.75	16996.88	16994.75	 	16997.5	16998.63	0	1	-343.92	6.04	20.93	155842	157957.58	171344	173111.44	12.24	51.61	8.76	38.21	
2023/12/20	05:26:12	16990.75	16992	16989.75	16991.25	16996.88	16994.75	 	16995.69	16997.5	0	1	-349.05	7.25	15.46	156207	157652.83	170979	172755.12	-0	57.39	8	34.91	
2023/12/20	05:27:08	16991	16992.25	16989.5	16991.75	16996.75	16994.75	 	16995.56	16997.5	0	1	-287.12	10.34	13.41	156635	157340.19	171407	172364.28	13.54	62.02	7.13	31.11	
2023/12/20	05:27:51	16991.75	16991.75	16987	16988.25	16994.63	16994.75	 	16993.25	16995.88	0	1	-271.5	9.38	11.8	156195	157021.14	170967	171975.2	13.41	67.07	5.86	34.94	
2023/12/20	05:28:24	16988.25	16992	16987.25	16991.5	16994.25	16995.5	 	16992.94	16995.88	0	1	-189.31	14.45	12.86	156639	156745.61	171411	171659.84	27.89	69.55	5.76	28.99	
2023/12/20	05:28:56	16991.75	16995	16991	16994.5	16992.88	16996	 	16992.94	16995.88	0	1	-73.39	22.96	16.9	157117	156565.64	171889	171461	42.93	57.75	15.6	24.87	
2023/12/20	05:29:30	16994.5	16997.75	16994.5	16996.75	16992.38	16996	 	16992.94	16995.88	1	0	22.66	33.33	23.47	157547	156510.53	172319	171408.68	57.57	50.85	23.71	21.95	
2023/12/20	05:30:02	16996.75	17000.25	16995	17000.25	16993.63	16996	 	16993.13	16995.88	1	0	150.75	51.47	34.67	158003	156560.94	172775	171466.52	73.53	49.29	28.01	18	
2023/12/20	05:30:26	17000.25	17000.75	16998	17000.25	16993.88	16996	 	16993.63	16995.88	1	0	253.21	66.04	47.22	158003	156681.72	173149	171666.32	85.58	48.72	27.04	16.24	
2023/12/20	05:30:54	17000.25	17001	16999	16999.25	16994	16996	 	16994	16995.88	1	0	247.94	76.08	58.76	157618	156872.47	173534	171968.64	85.37	48.67	25.94	15	
2023/12/20	05:31:40	16999.25	17001.75	16999	17000.75	16994.38	16996	 	16994	16995.88	1	0	250.78	85.37	69.4	158048	157107.72	173964	172332.16	100	49.86	26.08	13.39	
2023/12/20	05:32:34	17000.5	17001.75	16999	17001.75	16994.38	16996	 	16994	16995.88	1	0	309.6	91.14	78.1	158475	157359.36	174391	172724.96	100	50.81	23.2	11.91	
2023/12/20	05:33:36	17001.5	17002.25	16999.75	17001.5	16994.75	16996	 	16994.38	16995.88	1	0	351.4	93.25	84.16	158080	157578.44	174786	173143.48	100	52.59	22.87	10.68	
2023/12/20	05:34:29	17001.75	17002.75	16999	16999	16996.88	16996	 	16995.38	16995.88	1	0	285.11	90.91	86.86	157660	157738.11	174366	173523.4	85.45	48.49	19.39	12.1	
2023/12/20	05:35:10	16999	17000.5	16998.25	16998.75	16998.63	16996	 	16995.5	16995.88	1	0	192.62	86.18	86.59	157230	157838.31	173936	173834.48	70.29	40.52	17.54	14.12	
2023/12/20	05:36:00	16999	17000	16997	16999.25	16998.88	16996	 	16997.19	16995.75	1	0	168.04	80.8	84.27	157680	157900.69	173486	174043.44	55.74	36.56	15.29	17.65	
2023/12/20	05:36:58	16999.5	17001.5	16998	17001.25	16999.88	16995.5	 	16997.69	16995.38	1	0	201.48	79.76	82.47	158075	157924.69	173881	174149.12	55.89	32.07	19.34	15.05	
2023/12/20	05:38:01	17001	17001.75	16998.75	16999.5	16999.88	16995.5	 	16997.94	16995.38	1	0	172.19	80.48	81.67	157635	157887.64	174321	174155.76	41.16	29.45	17.95	13.14	
2023/12/20	05:39:18	16999.5	17000.75	16998.5	17000.25	16999.88	16995.5	 	16997.94	16995.38	1	0	191.64	81.7	81.68	158124	157837	173832	174092.36	26.17	25.78	16.17	12.94	
2023/12/20	05:40:11	17000.25	17004	16999.5	17003.25	17000.5	16995.5	 	16997.94	16994.75	1	0	245.24	84.76	82.92	158605	157822.14	174313	174027.96	28.21	32.05	26.59	10.54	
2023/12/20	05:40:36	17003	17003.75	17002	17003.75	17000.5	16995.5	 	16998.13	16994.75	1	0	342.55	85.25	83.85	159092	157880.47	174800	174035.24	42.97	37.07	24.54	9.73	
2023/12/20	05:41:10	17003.5	17005.5	17002.25	17005.25	17001.25	16996.25	 	16997.81	16994.75	1	0	443.17	90.32	86.44	159557	157989.22	175265	174118.28	57	43.69	28.69	8.35	
2023/12/20	05:41:33	17005.25	17008.25	17005	17007	17002.63	16997.63	 	16997.63	16994.75	1	0	490.87	93.46	89.25	159984	158150.25	175692	174274.76	70.83	51.21	36.55	7.18	
2023/12/20	05:41:44	17006.5	17006.5	17002	17003.5	17002.63	16997.63	 	16997.56	16994.75	1	0	467.1	83.75	87.05	159570	158388.36	175278	174510.44	58.07	44.99	29.25	17.72	
2023/12/20	05:42:01	17003.25	17003.5	17000.75	17001.75	17003.13	16997.63	 	16996.63	16994.75	1	0	407.48	69.82	80.16	159120	158652.92	174828	174751.64	57.89	36.43	25.97	20.84	
2023/12/20	05:42:28	17001.75	17002.5	17000.5	17002.25	17003.38	16997.63	 	16995.81	16994.75	1	0	406.48	58.89	71.65	159558	158917.69	174390	174923.88	58.83	29.45	23.73	20.12	
2023/12/20	05:42:58	17002.25	17004	17000.75	17004	17003.38	16997.63	 	16995.81	16994.75	1	0	445.34	52.22	63.88	159930	159154.03	174762	175020.64	57.36	27.57	26.85	17.32	
2023/12/20	05:43:44	17004	17004.5	17000.75	17001.5	17003.88	16997.63	 	16995.75	16994.75	0	1	401.99	47.78	57.44	159528	159337.42	174360	175009.28	42.59	27.37	24.74	14.61	
2023/12/20	05:44:36	17001.25	17001.5	16997.5	16998.25	17002.88	16997.63	 	16994.69	16994.75	0	1	307.76	40	50.46	159069	159442.36	173901	174885	26.98	26.66	20.74	25.36	
2023/12/20	05:45:02	16998.25	16998.75	16995.5	16995.75	17001.88	16997.75	 	16994.88	16994.75	0	1	180.07	27.96	41.46	158656	159468.17	173488	174686.52	12.62	29.66	18.02	30.11	
2023/12/20	05:45:33	16995.75	16998.5	16995.5	16996.5	17001.88	16999.63	 	16994.44	16994.75	0	1	75.68	14.58	30.71	159078	159465.14	173066	174451.48	26.86	32.07	15.81	26.42	
2023/12/20	05:46:03	16996.5	16997.25	16994.25	16995.5	17000.38	17001.25	 	16994.19	16994.75	0	1	2.43	7.39	21.38	158680	159411.25	172668	174152.8	27.34	36.16	13.85	28.31	
2023/12/20	05:47:01	16995.25	16995.5	16991.75	16992.5	16998.13	17000	 	16994.81	16994.75	0	1	-81.61	5.8	15.15	158248	159287.36	172236	173822.44	27.4	42.45	11.75	34.13	
2023/12/20	05:47:46	16992.25	16992.75	16989.5	16990.5	16997	16998.88	 	16994.94	16994.75	0	1	-157.15	6.45	11.67	157727	159114.25	171715	173459.72	13.85	49.19	10.2	38.76	
2023/12/20	05:47:55	16990.5	16993.5	16989.5	16991.25	16997	16998.88	 	16995	16994.75	0	1	-199.29	6.99	9.8	158154	158941.14	171288	173062.6	27.64	51.1	11.55	32.65	
2023/12/20	05:48:12	16991.25	16994.5	16990.25	16993.25	16997	16998.88	 	16995.19	16994.75	0	1	-179.65	9.97	9.86	158620	158792.42	171754	172665.96	42.71	48.14	13.49	27.36	
2023/12/20	05:48:42	16993	16996.5	16993	16995.5	16995.5	16998.88	 	16995.19	16994.75	0	1	-128.25	17.06	12.74	159047	158644	172181	172333.6	56.32	38.64	19.31	23.71	
2023/12/20	05:49:13	16995.25	16995.75	16990.75	16991.25	16994.13	16998.88	 	16995.38	16994.75	0	1	-161.91	19.06	15.27	158527	158515.72	171661	172063.2	41.37	36.39	15.83	27.55	
2023/12/20	05:50:00	16991.5	16998.75	16991.5	16994.25	16994.13	16998.88	 	16996.44	16994.75	0	1	-187.95	24.71	19.05	158933	158453.19	172067	171894.32	53.96	31.52	21.58	21	
