Date	Time	Open	High	Low	Close	CL	BL	LS	FS1	FS2	Chaikin	%K	%D	HOBV	signal	MFI	ADX	plus	minus	DMI	
2023/12/16	01:29:17	16872.62	16876	16872.62	16874.94	16873.63	16865.38	 	16850.5	16851.63	142.03	65.91	74.81	173855	174156.88	44.39	36.33	10.62	16.43	44.19	
2023/12/16	01:29:51	16873.78	16878	16873.78	16875.63	16873.63	16865.38	 	16851.31	16851.63	125.41	61.07	69.32	174333	174104.64	57.84	30.91	15.41	14.29	51.12	
2023/12/16	01:30:08	16874.7	16881	16874	16877.44	16874.38	16866.13	 	16851.31	16851.63	107.71	66.17	68.06	174839	174057.24	58.3	30.75	21.06	11.35	59.71	
2023/12/16	01:30:26	16876.07	16880.75	16876.07	16879.13	16874.38	16866.13	 	16851.69	16851.63	112.98	75.08	70.87	175253	174086.04	57.25	30.62	18.08	9.74	58.34	
2023/12/16	01:30:46	16877.6	16882.5	16877.6	16880.31	16875.13	16866.88	 	16852.25	16851.5	117.8	78.68	73.99	175709	174224.44	72.18	32.68	20.74	8.27	62.47	
2023/12/16	01:30:58	16878.95	16883.75	16878.95	16882.81	16875.75	16869	 	16853.07	16851.5	154.64	85.04	78.41	176110	174470.28	87.48	35.71	21.54	7.02	64.52	
2023/12/16	01:31:08	16880.88	16885.5	16880.88	16884.25	16876.63	16870.25	 	16854.07	16851.5	204.49	89.88	83	176607	174825.04	100	39.77	23.97	5.98	67.99	
2023/12/16	01:31:15	16882.57	16886.25	16882.5	16885.06	16877	16870.63	 	16854.13	16851.5	246.37	91.7	86.48	177025	175245.12	100	43.74	23.47	5.22	68.25	
2023/12/16	01:31:29	16883.81	16887	16882	16884.25	16879.81	16872.69	 	16854.88	16851.5	249.46	91.43	88.46	177414	175692.8	87.37	47.63	22.05	4.35	67.7	
2023/12/16	01:31:43	16884.03	16884.5	16881	16883	16880.39	16873.33	 	16856.13	16852.25	246.34	87.71	88.16	177035	176100.88	74	47.18	19.32	7.34	61.97	
2023/12/16	01:32:04	16883.52	16887.25	16883.25	16885	16880.63	16874.51	 	16857.88	16854	222.51	86.68	87.57	177439	176471.92	73.91	49.59	26.25	6.22	70.03	
2023/12/16	01:32:26	16884.26	16885.5	16879.25	16882.19	16881.66	16875.13	 	16858	16854.13	192.8	81.85	85.28	177028	176768.84	59.33	42.26	20.68	18.49	52.19	
2023/12/16	01:32:53	16883.22	16883.22	16876	16877.94	16881.63	16875.13	 	16858	16854.13	133.98	73.47	80.56	176619	176962.08	45.38	38.73	15.97	24.52	41.45	
2023/12/16	01:33:13	16880.58	16882.25	16875.25	16879.06	16881.25	16877.03	 	16859.5	16854.88	101.08	66.07	74.76	176134	177017.68	28.4	36.66	12.63	21.63	41	
2023/12/16	01:33:32	16879.82	16884.25	16879.82	16882.69	16881.25	16877.5	 	16860.94	16856.13	96.08	59.57	68.69	176519	176999.6	27.57	31.28	16.7	18.24	48.46	
2023/12/16	01:34:00	16881.25	16884.5	16878	16881.31	16881.25	16877.5	 	16861.19	16856.38	89.22	53.98	62.81	176126	176875.84	27.53	29.34	13.51	20.11	43.41	
2023/12/16	01:34:22	16881.28	16881.5	16874.5	16877.94	16880.88	16877.5	 	16862.16	16856.5	79.08	48.24	56.98	175665	176680.72	26.77	31.31	10.84	26.02	34.82	
2023/12/16	01:34:43	16879.61	16879.61	16872.75	16874.75	16880	16877.5	 	16862.85	16856.88	40.49	40.13	50.24	175254	176447.24	13.03	34.32	8.79	25.92	32.87	
2023/12/16	01:35:00	16877.18	16879.5	16873.25	16876.38	16880	16877.5	 	16864.32	16857	16.81	29.77	42.05	174871	176214.44	26.24	36.82	7.29	21.49	35.8	
2023/12/16	01:35:23	16876.78	16885	16876.78	16881.88	16879.13	16877.5	 	16864.63	16857	21.26	32.33	38.17	175335	175954.92	41.32	32.06	19.76	16.75	53.01	
2023/12/16	01:35:46	16879.33	16884.75	16878.25	16881.56	16878.88	16877.5	 	16866.25	16858.25	23.66	40.63	39.15	175679	175730.04	55.48	28.09	16.47	13.96	52.51	
2023/12/16	01:36:15	16880.44	16881.75	16877.5	16879.56	16878.88	16877.5	 	16868.14	16858.63	21.51	48.92	43.06	175237	175542.56	41.1	23.51	14.57	14.38	50.18	
2023/12/16	01:36:49	16880	16884	16879.25	16881.38	16878.88	16877.5	 	16869.17	16858.88	11.09	57.54	48.85	175695	175427.32	55.66	23.05	18.97	12.46	56.51	
2023/12/16	01:37:21	16880.69	16885	16880.25	16882.94	16878.88	16877.5	 	16869.5	16858.88	15.73	59.38	53.06	176199	175415.72	71.63	23.95	19.25	10.73	58.53	
2023/12/16	01:37:57	16881.81	16884.75	16881.81	16883.25	16878.88	16877.5	 	16869.5	16858.88	15.46	64.22	57.53	176749	175508.04	85.95	24.69	17.46	9.73	57.73	
2023/12/16	01:38:30	16882.53	16883.5	16879.5	16881.44	16878.88	16879.94	 	16869.5	16858.88	12.23	70.37	62.66	176322	175643.96	72.75	21.08	15.15	16.09	49.06	
2023/12/16	01:39:09	16881.98	16883.25	16874	16878	16879.13	16880	 	16869.5	16858.88	-5.45	66.91	64.36	175647	175813.4	54.59	24.72	11.08	27.74	33.35	
2023/12/16	01:39:37	16879.99	16879.99	16873.25	16874.81	16879.13	16880	 	16870.25	16859.63	-47.96	53.54	60.03	175278	175948.52	44.15	28.35	8.97	24.58	34.4	
2023/12/16	01:39:43	16877.4	16877.4	16870.75	16873.38	16877.88	16879	 	16870.25	16859.63	-85.08	36.52	50.63	174818	175975.28	43.92	33.17	7.33	26.97	30.36	
2023/12/16	01:40:02	16875.39	16875.39	16868.25	16870.63	16876.63	16877.75	 	16871	16860.38	-126.52	22.18	39.25	174360	175849.92	30.62	38.57	5.92	28.51	27.42	
2023/12/16	01:40:11	16873.01	16873.01	16863.75	16867.69	16874.38	16875.5	 	16872.38	16861	-155.34	17.05	30.37	173844	175599.72	15.93	44.77	4.56	33.12	21.44	
2023/12/16	01:40:25	16870.35	16870.35	16862	16865.25	16873.5	16874.63	 	16873.44	16861.88	-180.84	16.2	24.7	173353	175241.36	0	50.43	3.66	30.7	22.95	
2023/12/16	01:40:39	16867.8	16867.8	16863.75	16865.44	16873.38	16874.63	 	16873.81	16863.4	-196.91	15.48	21.01	172922	174805.44	0	55.15	3.28	27.52	25.76	
2023/12/16	01:41:00	16866.62	16870.75	16865	16867.44	16872.75	16874.63	 	16876.25	16863.88	-207.53	17.8	19.73	173420	174368.84	15.45	52.29	10.5	23.38	37.11	
2023/12/16	01:41:14	16867.03	16870	16863.75	16866.56	16872.63	16874.63	 	16876.86	16863.88	-207.93	18.14	19.09	173058	173975.72	15.48	50.99	8.78	22.83	35.95	
2023/12/16	01:41:47	16866.8	16866.8	16861.75	16863.44	16870.87	16874.5	 	16877.57	16864	-218.67	16.4	18.01	172658	173634.28	15.78	51.44	7.57	25.13	32.44	
2023/12/16	01:42:10	16865.12	16865.12	16861.25	16862.69	16869.33	16873.38	 	16878.39	16864	-226.93	14.11	16.45	172320	173343.28	16.4	52.18	6.73	23.77	32.96	
2023/12/16	01:42:38	16863.9	16864.75	16861.25	16862.63	16868.32	16873.13	 	16878.38	16864	-232.31	9.69	13.75	171945	173107.44	17.2	52.79	6	21.19	34.81	
2023/12/16	01:43:08	16863.26	16866.5	16861.5	16864.19	16867.13	16873.13	 	16879.14	16864	-216.65	8.02	11.46	172404	172886.88	33.43	48.29	10.54	17.87	42.67	
2023/12/16	01:43:27	16863.73	16870.75	16863.73	16867.38	16866	16873.13	 	16879.38	16864	-193.12	12.98	12.07	172834	172709.44	48.47	43.49	20.98	14.14	56.84	
2023/12/16	01:43:45	16865.55	16869.25	16862.5	16865.81	16866	16873.13	 	16879.38	16864	-171.14	17.34	14.18	172241	172562.76	30.07	37.29	16.91	14.92	51.99	
2023/12/16	01:44:00	16865.68	16865.68	16862	16863.44	16866	16873.13	 	16879.19	16864	-169.73	19.98	16.5	171685	172432	28.22	31.2	14.94	14.71	50.23	
2023/12/16	01:44:24	16864.56	16869	16863.5	16865.38	16866	16873.13	 	16878.75	16864	-183.16	23.93	19.47	172131	172347.76	41.76	30.94	22.51	12.22	60.29	
2023/12/16	01:45:01	16864.97	16866	16862.25	16864.81	16866	16873.13	 	16878.75	16864	-155.76	23.75	21.18	171727	172277.08	40.92	28.21	19.8	14.76	55.04	
2023/12/16	01:45:28	16864.89	16867.5	16864	16865.19	16866	16873.13	 	16878.31	16865.63	-150.74	26.8	23.43	172079	172185.16	52.07	27.98	22.54	13.01	59.53	
2023/12/16	01:46:24	16865.04	16865.04	16860	16862.38	16865.38	16872.5	 	16878.19	16865.63	-144.21	30.34	26.19	171594	172084.04	37.6	25.49	18.61	24.19	44.42	
2023/12/16	01:46:39	16863.71	16863.71	16860.25	16861.69	16865.38	16872.5	 	16878.19	16866.38	-143.03	27.04	26.53	171221	171989.76	24.87	23.42	16.33	21.23	45.1	
2023/12/16	01:47:12	16862.7	16867	16861.5	16863.94	16865.38	16872.5	 	16878.19	16867.5	-142.33	28.59	27.36	171638	171868.32	40.06	22.45	24.58	17.21	57.37	
2023/12/16	01:47:48	16863.32	16865.5	16860.5	16863.06	16864.63	16872.5	 	16878.19	16868.39	-132.51	25.73	26.7	171273	171755.8	42.75	19.89	20.37	17.69	52.68	
2023/12/16	01:48:46	16863.19	16863.19	16856.75	16859.63	16862.88	16870.75	 	16878.19	16869.25	-127.73	25	26.02	170823	171623.24	27.02	20.54	16.1	26.17	39.93	
2023/12/16	01:49:06	16861.41	16862	16856.25	16859.44	16862.63	16869.88	 	16879.41	16869.25	-110.73	26.13	26.06	170423	171469.72	27.06	21.65	13.15	22.97	40.18	
2023/12/16	01:49:35	16860.42	16861.25	16854	16858.31	16860.75	16868.63	 	16879.56	16869.25	-78.29	24	25.24	169890	171281.52	13.8	24.9	10.3	24.72	35.58	
2023/12/16	01:49:46	16859.37	16859.37	16855	16856.94	16860.75	16867	 	16879.56	16869.25	-63.56	21.47	23.73	169483	171026.84	14.16	27.61	8.9	21.37	37.54	
2023/12/16	01:50:13	16858.15	16861.25	16856.25	16858.63	16860.5	16865.7	 	16878.44	16869.25	-55.58	23.81	23.76	169930	170736.6	28.62	25.45	13.42	18.01	45.41	
2023/12/16	01:50:46	16858.39	16862.75	16858.39	16860.69	16860.5	16864.69	 	16877.19	16869.25	-44.33	29.12	25.91	170342	170477.36	28.5	21.68	16.38	15.47	50.91	
2023/12/16	01:51:14	16859.54	16860	16857	16858.38	16860.5	16863.5	 	16874.94	16869.25	-40.58	30.04	27.56	169985	170247.44	28.58	20.08	14.33	18.25	46.08	
2023/12/16	01:51:58	16858.96	16860.5	16855.25	16858.19	16859.75	16862.38	 	16874.06	16870.75	-26.12	33.83	30.07	169475	170054.16	28.02	21.37	11.8	20.91	40.89	
2023/12/16	01:52:29	16858.57	16860.25	16852	16856.13	16857.59	16861.38	 	16874	16871.13	-16.64	32.84	31.18	168945	169925.56	26.88	25.89	8.86	25.52	33.33	
2023/12/16	01:52:32	16857.35	16857.35	16851.5	16854	16857.13	16861.13	 	16873.69	16871.13	-22.34	25.53	28.92	168453	169791.6	27.23	30.08	7.31	22.55	34.76	
2023/12/16	01:52:44	16855.67	16858.5	16854.75	16856.31	16857.13	16861.13	 	16873.63	16872.81	-38.52	26.04	27.77	168966	169621.84	42.08	30.52	9.85	19.41	40.44	
2023/12/16	01:53:11	16855.99	16857.75	16850.25	16853.88	16856.5	16860.5	 	16872.69	16873.45	-47.95	23.81	26.19	168502	169410.28	28.22	34.95	7.71	28.25	29.46	
2023/12/16	01:53:37	16854.93	16855.25	16850.25	16852.56	16856.5	16860.5	 	16871.35	16874.25	-55.52	21.03	24.12	168102	169160.4	15.71	38.65	6.56	24.06	32.5	
2023/12/16	01:54:09	16853.75	16856.5	16853	16854.75	16856.5	16860.5	 	16870.72	16874.25	-56.64	25.23	24.57	168487	168913.72	27.26	38.41	9.66	21.1	38.56	
2023/12/16	01:54:51	16854.25	16856.75	16852.5	16855.13	16855.38	16860.5	 	16870.13	16874.25	-39.49	26.66	25.4	168860	168742.4	40.26	38.81	8.33	19.82	38.51	
2023/12/16	01:55:39	16854.69	16856.75	16853.75	16855.19	16855.38	16860.5	 	16869.56	16874.25	-30.42	31.26	27.74	169242	168637.16	54.94	39.14	7.46	17.75	39.71	
2023/12/16	01:56:31	16854.94	16859.25	16854	16856.63	16855.25	16859.75	 	16869.56	16874.25	-23.69	41.01	33.05	169596	168635	69.91	32.68	14.67	14.56	50.11	
2023/12/16	01:57:02	16855.78	16861.75	16855.78	16859.88	16856	16859.63	 	16869.56	16874.25	7.07	51.63	40.48	170011	168764.12	68.85	31.61	20.03	11.7	58.33	
2023/12/16	01:57:25	16857.83	16864	16857.83	16862.13	16857.13	16859.63	 	16869.56	16874.25	51.44	64.02	49.9	170434	168989.44	85.36	33.41	23.25	9.4	63.85	
2023/12/16	01:57:52	16859.98	16865.5	16859.98	16863.81	16857.88	16858.88	 	16869.56	16874.25	99.42	76.74	60.63	170838	169277.6	100	36.34	23.93	7.77	66.17	
2023/12/16	01:58:18	16861.89	16867.5	16861.89	16865.44	16858.88	16858.88	 	16869.56	16874.25	140.18	85.53	70.59	171284	169636.4	100	40.36	25.99	6.41	69.58	
2023/12/16	01:58:44	16863.67	16867.75	16863.5	16865.5	16860.13	16859	 	16868.94	16873.63	151.08	87.65	77.41	171688	170035.12	100	43.89	23.23	5.53	67.7	
2023/12/16	01:59:11	16864.58	16865.25	16862	16863.81	16860.13	16859	 	16868.94	16873.63	157.38	85.28	80.56	171239	170406.6	84.49	42.31	20.45	9.99	60.46	
2023/12/16	01:59:49	16864.2	16866.25	16863.5	16865.06	16860.75	16859	 	16868.94	16873.63	161.97	84.32	82.06	171672	170749.72	84.9	42.28	22.06	8.98	63.09	
2023/12/16	02:00:18	16864.63	16866.75	16862.25	16864.94	16860.88	16859	 	16868.56	16873.63	169.27	83.3	82.56	171248	171030.12	70.73	38.68	18.4	12.09	56.31	
2023/12/16	02:00:57	16864.78	16865	16859.25	16862.63	16861.77	16859	 	16866.81	16872	177.31	79.2	81.21	170786	171208.92	55.83	34.89	14.67	20.22	44.45	
2023/12/16	02:01:29	16863.7	16863.75	16858.75	16861.44	16862.79	16859	 	16866.25	16871.75	177.21	75	78.73	170363	171251.04	42.19	32.52	12.11	18.43	43.68	
2023/12/16	02:02:14	16862.57	16864.25	16859	16861	16863.25	16859	 	16864.69	16870.63	150.53	67.94	74.41	169940	171192.08	41.75	29.26	11.64	15.11	46.53	
2023/12/16	02:03:03	16861.79	16861.79	16858.75	16860	16863.25	16859	 	16863.87	16870.63	115.43	58.17	67.91	169535	170998.12	28.35	27.08	10.35	14.35	46	
2023/12/16	02:03:47	16860.89	16860.89	16854.25	16857.44	16861	16859	 	16863.1	16870.63	86.81	46.57	59.37	169131	170703.08	28.79	31.48	8.01	26.41	31.6	
2023/12/16	02:04:03	16859.17	16859.17	16851.75	16854.69	16859.25	16859	 	16862.6	16870.63	50.33	35.81	49.95	168676	170343.56	14.12	36.92	6.15	28.11	28.04	
2023/12/16	02:04:24	16856.93	16856.93	16848.5	16850.75	16857.63	16858.13	 	16862	16870.63	-8.45	23.61	39.41	168216	169951.16	13.95	43.02	4.67	30.63	24.04	
2023/12/16	02:04:43	16853.84	16853.84	16843.75	16846.81	16855.25	16855.75	 	16861.06	16870.63	-72.79	16.01	30.05	167725	169522.12	13.82	49.5	3.47	34.86	18.61	
2023/12/16	02:04:56	16850.33	16850.33	16844.5	16847.25	16854.38	16855.75	 	16859.48	16869.63	-108.24	14.11	23.68	167322	169090.04	13.92	54.9	2.95	29.59	23.36	
2023/12/16	02:05:08	16848.79	16852.5	16848.79	16850.94	16854	16855.75	 	16859.13	16869.38	-110.37	17.53	21.22	167760	168687.8	14.33	54.18	8.35	25.43	32.92	
2023/12/16	02:05:25	16849.86	16852.5	16846.75	16849.56	16854	16855.75	 	16859.13	16869.38	-106.8	20.59	20.97	167380	168318.12	14.45	54.91	7.05	26.99	30.06	
2023/12/16	02:06:05	16849.71	16849.71	16842	16844.81	16851.89	16854.88	 	16858.5	16868.75	-117.56	20.17	20.65	166966	167984.32	14.4	57.68	5.64	33.93	21.71	
2023/12/16	02:06:26	16847.26	16847.5	16841.25	16843.75	16851.07	16854.5	 	16858.5	16868.75	-132.87	18.83	19.92	166490	167689.72	14.31	60.25	4.72	30.35	24.36	
2023/12/16	02:06:52	16845.51	16847	16841.25	16844	16850.21	16854.5	 	16858.5	16867.88	-136.57	14.3	17.67	166135	167436.16	14.82	62.39	4	25.72	28.28	
2023/12/16	02:07:25	16844.75	16848.75	16844.75	16846.69	16849.09	16854.5	 	16857.94	16867.63	-133.08	13.92	16.17	166517	167187.72	28.8	59.62	8.31	22.34	35.98	
2023/12/16	02:08:08	16845.72	16848.75	16843.5	16846.75	16847.54	16854.5	 	16857.94	16867.63	-106.96	16.99	16.5	166094	166939.68	28.59	58.39	7.08	22.56	34.51	
2023/12/16	02:08:50	16846.24	16851.25	16846.24	16848.44	16846.88	16854.5	 	16857.5	16867.63	-94.68	23.12	19.15	166497	166722.88	27.71	51.72	13.3	19.28	44.02	
2023/12/16	02:09:13	16847.34	16849.5	16844.25	16846.88	16846.88	16854.5	 	16857.81	16867.63	-82.6	27.56	22.51	166061	166538.32	27.17	48.54	11.24	22.15	39.1	
2023/12/16	02:09:43	16847.11	16849.75	16845	16847.25	16846.88	16854.5	 	16858.38	16867.63	-74.86	29.98	25.5	166468	166414.56	41.36	45.32	10.39	18.96	41.42	
2023/12/16	02:10:36	16847.18	16848.25	16843.75	16847	16846.25	16854.5	 	16858.38	16867.63	-35.37	33.3	28.62	166049	166321.8	42.2	44.22	8.93	20.2	38.73	
2023/12/16	02:11:06	16847.09	16851.75	16847.09	16849.88	16846.5	16854.5	 	16858.88	16867.63	1.04	39.5	32.97	166433	166294.04	55.22	37.57	18.7	17.15	51.55	
2023/12/16	02:11:41	16848.48	16855.25	16848.48	16853	16848.25	16854.5	 	16859.56	16867.63	47.8	53.38	41.14	166909	166301.52	56.65	36.35	25.47	13.63	61.84	
2023/12/16	02:11:57	16850.74	16855.75	16850.74	16853.44	16849.63	16854	 	16859.56	16867.63	76.4	67.49	51.68	167322	166376.6	70.9	35.86	23.09	11.53	61.55	
2023/12/16	02:12:25	16852.09	16857.75	16851.75	16854.94	16850.63	16854	 	16859.88	16867.63	92.18	80.31	63.13	167719	166488.4	70.85	37.4	24.95	9.44	65.5	
2023/12/16	02:12:59	16853.51	16858.5	16852.5	16855.38	16851.13	16854	 	16859.94	16867.63	93.15	83.13	71.13	168104	166701.12	85.46	39.35	22.72	7.75	64.97	
2023/12/16	02:13:29	16854.44	16857.5	16851.5	16854	16851.13	16853.13	 	16860.38	16867.63	77.32	80.53	74.89	167701	166951	71.43	38.37	18.71	9.33	59.38	
2023/12/16	02:14:13	16854.22	16855	16849.75	16853.25	16851.13	16852.75	 	16860.89	16867.5	86.23	77.01	75.74	167305	167200.24	72	33.53	15.78	13.08	52.7	
2023/12/16	02:14:46	16853.74	16857	16852.25	16853.88	16851.13	16852.75	 	16861.13	16866.88	67.76	73.78	74.96	167659	167412.52	71.71	32.5	19.6	11.18	58.42	
